2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1997/QTR4/sitemap.quarterlyindex1.xml,full-index,1997,QTR4,68321ed5c53057a5a90bb517ba9bcabf
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1997/QTR4/sitemap.quarterlyindex2.xml,full-index,1997,QTR4,f2d1240bddd558a6823ead9ef0571819
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1997/QTR4/sitemap.quarterlyindex3.xml,full-index,1997,QTR4,3ea8d6e1975a52769deb6593aaca912d
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR1/sitemap.quarterlyindex1.xml,full-index,1998,QTR1,73e7c77ff7275c4697a74ea21ebd95df
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR1/sitemap.quarterlyindex2.xml,full-index,1998,QTR1,215001f399215259bb5971d9e69309c9
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR1/sitemap.quarterlyindex3.xml,full-index,1998,QTR1,8b71438e61db5ddb8cb215536c898e26
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR1/sitemap.quarterlyindex4.xml,full-index,1998,QTR1,5196989cb790598799263191a3171fee
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR2/sitemap.quarterlyindex1.xml,full-index,1998,QTR2,aa721fd862b453d9b311242658cce0d2
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR2/sitemap.quarterlyindex2.xml,full-index,1998,QTR2,d3c28a18b3b95ad2b9a54d789e5b2b05
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR2/sitemap.quarterlyindex3.xml,full-index,1998,QTR2,5beca457fd2458439f6f796832eea2e9
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR3/sitemap.quarterlyindex1.xml,full-index,1998,QTR3,988fa18e56a650ec9ce78d49a535fb9d
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR3/sitemap.quarterlyindex2.xml,full-index,1998,QTR3,7209bef17f435d6c9a3f5e53dd1754f0
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR3/sitemap.quarterlyindex3.xml,full-index,1998,QTR3,70cf7a542a095f0f80fb581447a550b8
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR4/sitemap.quarterlyindex1.xml,full-index,1998,QTR4,856f138daa2458e086ed855397566e42
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR4/sitemap.quarterlyindex2.xml,full-index,1998,QTR4,1236dc10313d5b6d91ead376e6229ca9
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1998/QTR4/sitemap.quarterlyindex3.xml,full-index,1998,QTR4,25be5072348f53aba134b79b56760c98
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR1/sitemap.quarterlyindex1.xml,full-index,1999,QTR1,49944c8c0025563694c5c6f783dbb6c2
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR1/sitemap.quarterlyindex2.xml,full-index,1999,QTR1,56f670f8255452a2a687bcd2db6d2ef5
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR1/sitemap.quarterlyindex3.xml,full-index,1999,QTR1,fcaa93c62f825c70bfed3fcbabd8b4b5
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR1/sitemap.quarterlyindex4.xml,full-index,1999,QTR1,f9d5c089e9fd5bcc93b0a776ab0fce0c
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR2/sitemap.quarterlyindex1.xml,full-index,1999,QTR2,b694dbaa3f98548ca57815f7c80cce5e
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR2/sitemap.quarterlyindex2.xml,full-index,1999,QTR2,281c894cac54534b9bc03bd7d2bf446d
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR2/sitemap.quarterlyindex3.xml,full-index,1999,QTR2,21c54f4e3b8858fcb9e6bf89e9912f55
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR3/sitemap.quarterlyindex1.xml,full-index,1999,QTR3,c8e2a71ead2850d0a80ea8975a904ab4
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR3/sitemap.quarterlyindex2.xml,full-index,1999,QTR3,b940946286555e60afb597e5cd93bd68
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR3/sitemap.quarterlyindex3.xml,full-index,1999,QTR3,fd168dbefd80518d88d38c2967903e2b
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR4/sitemap.quarterlyindex1.xml,full-index,1999,QTR4,17461d13b6285c098713683840d9a083
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR4/sitemap.quarterlyindex2.xml,full-index,1999,QTR4,af09441895835f8c889178b03123d01f
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/1999/QTR4/sitemap.quarterlyindex3.xml,full-index,1999,QTR4,4e85e23d6b7d58f1b5c838be9f304e1a
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR1/sitemap.quarterlyindex1.xml,full-index,2000,QTR1,f634f115b64e5634b06002d90e3867a8
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR1/sitemap.quarterlyindex2.xml,full-index,2000,QTR1,15382c2aeffc536f8256522b0d3cbdaa
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR1/sitemap.quarterlyindex3.xml,full-index,2000,QTR1,f5f0c431befd5b6b92983a3d0738f15b
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR1/sitemap.quarterlyindex4.xml,full-index,2000,QTR1,694e050d9d755fb6938e3c814a1287c3
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR2/sitemap.quarterlyindex1.xml,full-index,2000,QTR2,9b120490ad2f5b448ce3b9f82d318241
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR2/sitemap.quarterlyindex2.xml,full-index,2000,QTR2,2bac9d6d14e5583b8c7c62644f444cda
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR2/sitemap.quarterlyindex3.xml,full-index,2000,QTR2,7389379e338d55138c92b9efe3837a95
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR3/sitemap.quarterlyindex1.xml,full-index,2000,QTR3,54ec307c7ee45c31a6c3d26e4a31c5db
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR3/sitemap.quarterlyindex2.xml,full-index,2000,QTR3,846c4a06e33851f9b081d12c0a550a3c
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR3/sitemap.quarterlyindex3.xml,full-index,2000,QTR3,b0a9083181e354939307acf9cf2e25f1
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR4/sitemap.quarterlyindex1.xml,full-index,2000,QTR4,a4ebb67dd32d575ca4815e86e85a881b
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR4/sitemap.quarterlyindex2.xml,full-index,2000,QTR4,c4845fa38a3a52058616a1d8061a2b09
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2000/QTR4/sitemap.quarterlyindex3.xml,full-index,2000,QTR4,a2cde6500bd658a9862610b4db9efa99
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR1/sitemap.quarterlyindex1.xml,full-index,2001,QTR1,e36e0794f1d455aba2137dcef7e4b614
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR1/sitemap.quarterlyindex2.xml,full-index,2001,QTR1,2989b99f102a5f4e93cf1528d2892ff2
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR1/sitemap.quarterlyindex3.xml,full-index,2001,QTR1,7afec64f99bd50e9ab8b084c282843f7
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR1/sitemap.quarterlyindex4.xml,full-index,2001,QTR1,2330018318b45f2386ca4797ea7b2dd6
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR2/sitemap.quarterlyindex1.xml,full-index,2001,QTR2,243345857682579bbfb9af881bc1c0dd
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR2/sitemap.quarterlyindex2.xml,full-index,2001,QTR2,a0385280205b5bc49dfe21882894997b
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR2/sitemap.quarterlyindex3.xml,full-index,2001,QTR2,d99a1f1131e7565ca6bbdb5a4d5eadbb
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR2/sitemap.quarterlyindex4.xml,full-index,2001,QTR2,24a36571eb015ca785e15c10977fc0dc
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR3/sitemap.quarterlyindex1.xml,full-index,2001,QTR3,3ac8dda38d475c66a644aa320ef08e2e
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR3/sitemap.quarterlyindex2.xml,full-index,2001,QTR3,89c9a449a4f158348dd7400be6d3280c
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR3/sitemap.quarterlyindex3.xml,full-index,2001,QTR3,f93075f8a1d354868708b0aa49efd77d
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR4/sitemap.quarterlyindex1.xml,full-index,2001,QTR4,43dfbfd2b90356e8912aeb024dbbdfd7
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2001/QTR4/sitemap.quarterlyindex2.xml,full-index,2001,QTR4,bdac364e1c7551dbbd962fd17e91016c
